image_id,path,label,generator,content_id,caption_id,caption,caption_method,seed
data/aigc_stage_a/real/000394.jpg,data/aigc_stage_a/real/000394.jpg,0,real,aigc_394,3,a detailed view of a red fire hydrant surrounded by red leaves,detailed,
data/aigc_stage_a/real/000394.jpg,data/aigc_stage_a/real/000394.jpg,0,real,aigc_394,4,an image featuring a red fire hydrant surrounded by red leaves,featuring,
data/aigc_stage_a/VQDM/000199.jpg,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,aigc_199,0,a fish in a blue bag,blip_base,
data/aigc_stage_a/VQDM/000199.jpg,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,aigc_199,1,an image depicting a fish in a blue bag,depicting,
data/aigc_stage_a/VQDM/000199.jpg,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,aigc_199,2,a scene showing a fish in a blue bag,scene,
data/aigc_stage_a/VQDM/000199.jpg,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,aigc_199,3,a detailed view of a fish in a blue bag,detailed,
data/aigc_stage_a/VQDM/000199.jpg,data/aigc_stage_a/VQDM/000199.jpg,1,VQDM,aigc_199,4,an image featuring a fish in a blue bag,featuring,
data/aigc_stage_a/real/000138.jpg,data/aigc_stage_a/real/000138.jpg,0,real,aigc_138,0,a baby elephant is playing in the water,blip_base,
data/aigc_stage_a/real/000138.jpg,data/aigc_stage_a/real/000138.jpg,0,real,aigc_138,1,an image depicting a baby elephant is playing in the water,depicting,
data/aigc_stage_a/real/000138.jpg,data/aigc_stage_a/real/000138.jpg,0,real,aigc_138,2,a scene showing a baby elephant is playing in the water,scene,
data/aigc_stage_a/real/000138.jpg,data/aigc_stage_a/real/000138.jpg,0,real,aigc_138,3,a detailed view of a baby elephant is playing in the water,detailed,
data/aigc_stage_a/real/000138.jpg,data/aigc_stage_a/real/000138.jpg,0,real,aigc_138,4,an image featuring a baby elephant is playing in the water,featuring,
data/aigc_stage_a/SDXL/000021.jpg,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,aigc_21,0,a black motorcycle parked in front of a bush,blip_base,
data/aigc_stage_a/SDXL/000021.jpg,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,aigc_21,1,an image depicting a black motorcycle parked in front of a bush,depicting,
data/aigc_stage_a/SDXL/000021.jpg,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,aigc_21,2,a scene showing a black motorcycle parked in front of a bush,scene,
data/aigc_stage_a/SDXL/000021.jpg,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,aigc_21,3,a detailed view of a black motorcycle parked in front of a bush,detailed,
data/aigc_stage_a/SDXL/000021.jpg,data/aigc_stage_a/SDXL/000021.jpg,1,SDXL,aigc_21,4,an image featuring a black motorcycle parked in front of a bush,featuring,
data/aigc_stage_a/real/000302.jpg,data/aigc_stage_a/real/000302.jpg,0,real,aigc_302,0,two women are smiling for the camera,blip_base,
data/aigc_stage_a/real/000302.jpg,data/aigc_stage_a/real/000302.jpg,0,real,aigc_302,1,an image depicting two women are smiling for the camera,depicting,
data/aigc_stage_a/real/000302.jpg,data/aigc_stage_a/real/000302.jpg,0,real,aigc_302,2,a scene showing two women are smiling for the camera,scene,
data/aigc_stage_a/real/000302.jpg,data/aigc_stage_a/real/000302.jpg,0,real,aigc_302,3,a detailed view of two women are smiling for the camera,detailed,
data/aigc_stage_a/real/000302.jpg,data/aigc_stage_a/real/000302.jpg,0,real,aigc_302,4,an image featuring two women are smiling for the camera,featuring,
data/aigc_stage_a/real/000164.jpg,data/aigc_stage_a/real/000164.jpg,0,real,aigc_164,0,a young boy is driving a bumper car,blip_base,
data/aigc_stage_a/real/000164.jpg,data/aigc_stage_a/real/000164.jpg,0,real,aigc_164,1,an image depicting a young boy is driving a bumper car,depicting,
data/aigc_stage_a/real/000164.jpg,data/aigc_stage_a/real/000164.jpg,0,real,aigc_164,2,a scene showing a young boy is driving a bumper car,scene,
data/aigc_stage_a/real/000164.jpg,data/aigc_stage_a/real/000164.jpg,0,real,aigc_164,3,a detailed view of a young boy is driving a bumper car,detailed,
data/aigc_stage_a/real/000164.jpg,data/aigc_stage_a/real/000164.jpg,0,real,aigc_164,4,an image featuring a young boy is driving a bumper car,featuring,
data/aigc_stage_a/real/000032.jpg,data/aigc_stage_a/real/000032.jpg,0,real,aigc_32,0,two people on skis on a snowy mountain,blip_base,
data/aigc_stage_a/real/000032.jpg,data/aigc_stage_a/real/000032.jpg,0,real,aigc_32,1,an image depicting two people on skis on a snowy mountain,depicting,
data/aigc_stage_a/real/000032.jpg,data/aigc_stage_a/real/000032.jpg,0,real,aigc_32,2,a scene showing two people on skis on a snowy mountain,scene,
data/aigc_stage_a/real/000032.jpg,data/aigc_stage_a/real/000032.jpg,0,real,aigc_32,3,a detailed view of two people on skis on a snowy mountain,detailed,
data/aigc_stage_a/real/000032.jpg,data/aigc_stage_a/real/000032.jpg,0,real,aigc_32,4,an image featuring two people on skis on a snowy mountain,featuring,
data/aigc_stage_a/Midjourney/000625.jpg,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,aigc_625,0,a small brown animal walking through the grass,blip_base,
data/aigc_stage_a/Midjourney/000625.jpg,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,aigc_625,1,an image depicting a small brown animal walking through the grass,depicting,
data/aigc_stage_a/Midjourney/000625.jpg,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,aigc_625,2,a scene showing a small brown animal walking through the grass,scene,
data/aigc_stage_a/Midjourney/000625.jpg,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,aigc_625,3,a detailed view of a small brown animal walking through the grass,detailed,
data/aigc_stage_a/Midjourney/000625.jpg,data/aigc_stage_a/Midjourney/000625.jpg,1,Midjourney,aigc_625,4,an image featuring a small brown animal walking through the grass,featuring,
data/aigc_stage_a/BigGAN/000003.jpg,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,aigc_3,0,a small fox standing on the ground,blip_base,
data/aigc_stage_a/BigGAN/000003.jpg,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,aigc_3,1,an image depicting a small fox standing on the ground,depicting,
data/aigc_stage_a/BigGAN/000003.jpg,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,aigc_3,2,a scene showing a small fox standing on the ground,scene,
data/aigc_stage_a/BigGAN/000003.jpg,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,aigc_3,3,a detailed view of a small fox standing on the ground,detailed,
data/aigc_stage_a/BigGAN/000003.jpg,data/aigc_stage_a/BigGAN/000003.jpg,1,BigGAN,aigc_3,4,an image featuring a small fox standing on the ground,featuring,
data/aigc_stage_a/GLIDE/000691.jpg,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,aigc_691,0,a shark swimming in the ocean with a quote,blip_base,
data/aigc_stage_a/GLIDE/000691.jpg,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,aigc_691,1,an image depicting a shark swimming in the ocean with a quote,depicting,
data/aigc_stage_a/GLIDE/000691.jpg,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,aigc_691,2,a scene showing a shark swimming in the ocean with a quote,scene,
data/aigc_stage_a/GLIDE/000691.jpg,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,aigc_691,3,a detailed view of a shark swimming in the ocean with a quote,detailed,
data/aigc_stage_a/GLIDE/000691.jpg,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,aigc_691,4,an image featuring a shark swimming in the ocean with a quote,featuring,
